日期,股票代码,收盘价,最低价,开盘价,最高价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2017/3/29,'399300,3465.1933,3455.5529,3472.9665,3483.0571,3469.8093,-4.616,-0.133,10485170600,1.15E+11
2017/3/28,'399300,3469.8093,3461.4678,3480.249,3482.2923,3478.0385,-8.2292,-0.2366,8419482000,97495938765
2017/3/27,'399300,3478.0385,3474.5206,3488.7647,3505.9789,3489.5997,-11.5612,-0.3313,10701537700,1.24E+11
2017/3/24,'399300,3489.5997,3461.1108,3464.1966,3499.3179,3461.9782,27.6215,0.7979,12564583300,1.42E+11
2017/3/23,'399300,3461.9782,3435.6912,3452.4056,3470.8164,3450.0502,11.928,0.3457,9431806200,1.16E+11
2017/3/22,'399300,3450.0502,3433.4994,3450.7544,3464.3328,3466.3468,-16.2966,-0.4701,10493589400,1.24E+11
2017/3/21,'399300,3466.3468,3445.6416,3449.7696,3466.7026,3449.6126,16.7342,0.4851,8770785500,1.14E+11
2017/3/20,'399300,3449.6126,3429.8254,3449.0515,3454.063,3445.8051,3.8075,0.1105,8873432200,1.04E+11
2017/3/17,'399300,3445.8051,3441.4685,3485.3114,3488.4969,3481.5066,-35.7015,-1.0255,10375556000,1.22E+11
2017/3/16,'399300,3481.5066,3472.2694,3472.2694,3492.1267,3463.6436,17.863,0.5157,10633391300,1.25E+11
2017/3/15,'399300,3463.6436,3445.2676,3452.2139,3463.9191,3456.6934,6.9502,0.2011,7910495400,94056256667
2017/3/14,'399300,3456.6934,3448.9034,3456.6584,3465.3915,3458.098,-1.4046,-0.0406,7707796300,95317564129
2017/3/13,'399300,3458.098,3412.6879,3425.6723,3458.098,3427.8916,30.2064,0.8812,9168412400,1.08E+11
2017/3/10,'399300,3427.8916,3423.9369,3423.9776,3436.2388,3426.9438,0.9478,0.0277,7001619900,82161714923
2017/3/9,'399300,3426.9438,3414.6782,3442.8953,3443.0455,3448.7313,-21.7875,-0.6318,8457038100,90090049490
2017/3/8,'399300,3448.7313,3441.2575,3452.2006,3457.0351,3453.9565,-5.2252,-0.1513,7958769000,89124904682
2017/3/7,'399300,3453.9565,3440.0574,3446.1628,3454.0386,3446.484,7.4725,0.2168,8033472000,94483824245
2017/3/6,'399300,3446.484,3425.9041,3427.2533,3449.0342,3427.8628,18.6212,0.5432,8307088200,95178548496
2017/3/3,'399300,3427.8628,3412.8312,3424.6627,3428.8824,3435.0963,-7.2335,-0.2106,8099465200,90009618835
2017/3/2,'399300,3435.0963,3434.001,3463.4829,3468.471,3458.4376,-23.3413,-0.6749,8989807700,97876187925
2017/3/1,'399300,3458.4376,3449.109,3452.2058,3472.6962,3452.8103,5.6273,0.163,10326035400,1.09E+11
2017/2/28,'399300,3452.8103,3441.3589,3445.0274,3460.9089,3446.2228,6.5875,0.1912,7521526000,81979307361
2017/2/27,'399300,3446.2228,3441.3938,3471.1319,3472.8356,3473.8517,-27.6289,-0.7953,9867216000,1.07E+11
2017/2/24,'399300,3473.8517,3455.2514,3468.9588,3473.8517,3473.3236,0.5281,0.0152,9553513300,99875164759
2017/2/23,'399300,3473.3236,3460.118,3487.5745,3492.9616,3489.7567,-16.4331,-0.4709,9953633000,1.07E+11
2017/2/22,'399300,3489.7567,3473.524,3483.2008,3489.946,3482.823,6.9337,0.1991,10281599400,1.09E+11
2017/2/21,'399300,3482.823,3472.017,3475.0584,3490.0855,3471.3926,11.4304,0.3293,11484200900,1.21E+11
2017/2/20,'399300,3471.3926,3421.6434,3421.6434,3472.6035,3421.4419,49.9507,1.4599,13262886200,1.35E+11
2017/2/17,'399300,3421.4419,3419.6143,3443.6166,3457.5562,3440.9331,-19.4912,-0.5665,11460003600,1.18E+11
2017/2/16,'399300,3440.9331,3418.3514,3421.8299,3440.9331,3421.7131,19.22,0.5617,10827696200,1.02E+11
2017/2/15,'399300,3421.7131,3417.0811,3435.3882,3448.0322,3435.8042,-14.0911,-0.4101,12764333800,1.25E+11
2017/2/14,'399300,3435.8042,3424.4028,3438.511,3440.6748,3436.275,-0.4708,-0.0137,9480946500,98537165438
2017/2/13,'399300,3436.275,3416.8746,3416.9168,3439.5432,3413.4868,22.7882,0.6676,12014453800,1.25E+11
2017/2/10,'399300,3413.4868,3398.0295,3398.3173,3422.3256,3396.2924,17.1944,0.5063,12376872000,1.22E+11
2017/2/9,'399300,3396.2924,3379.7872,3381.8992,3406.5888,3383.2878,13.0046,0.3844,9755851500,1.02E+11
2017/2/8,'399300,3383.2878,3347.4302,3361.7811,3383.6859,3365.6849,17.6029,0.523,7540287900,82869735773
2017/2/7,'399300,3365.6849,3354.6251,3371.7695,3376.7099,3373.2051,-7.5202,-0.2229,6375446200,69758178999
2017/2/6,'399300,3373.2051,3358.7516,3368.1081,3381.3348,3364.4923,8.7128,0.259,6852136000,73408134768
2017/2/3,'399300,3364.4923,3362.5653,3390.9315,3392.4773,3387.9606,-23.4683,-0.6927,5518886100,57113853255
2017/1/26,'399300,3387.9606,3378.2609,3378.2609,3395.8848,3375.9042,12.0564,0.3571,6531664700,66488818305
2017/1/25,'399300,3375.9042,3357.2183,3361.6561,3376.4415,3364.4509,11.4533,0.3404,5837693100,62483395802
2017/1/24,'399300,3364.4509,3355.899,3363.1374,3371.32,3364.0808,0.3701,0.011,6619422600,66049651289
2017/1/23,'399300,3364.0808,3355.8475,3359.0543,3378.7388,3354.8891,9.1917,0.274,7555749800,76492660154
2017/1/20,'399300,3354.8891,3326.374,3326.9773,3358.4121,3329.2891,25.6,0.7689,6530046200,70831324310
2017/1/19,'399300,3329.2891,3324.6835,3330.9522,3346.4959,3339.3653,-10.0762,-0.3017,6615980800,63869709163
2017/1/18,'399300,3339.3653,3320.4062,3323.3389,3350.9619,3326.3563,13.009,0.3911,7062322700,75680677264
2017/1/17,'399300,3326.3563,3292.2044,3305.6001,3327.3767,3319.4455,6.9108,0.2082,6945332800,74754505696
2017/1/16,'399300,3319.4455,3264.2071,3314.1507,3322.7819,3319.9122,-0.4667,-0.0141,15777913500,1.53E+11
2017/1/13,'399300,3319.9122,3309.3741,3317.9625,3338.174,3317.6241,2.2881,0.069,8418058900,84556101403
2017/1/12,'399300,3317.6241,3315.9629,3332.6857,3343.1279,3334.4954,-16.8713,-0.506,8123913500,75031886874
2017/1/11,'399300,3334.4954,3334.2978,3355.8008,3366.6315,3358.2716,-23.7762,-0.708,9107143800,86750457122
2017/1/10,'399300,3358.2716,3354.0878,3361.6394,3370.5051,3363.9014,-5.6298,-0.1674,8381916000,82533965080
2017/1/9,'399300,3363.9014,3344.3472,3345.7483,3366.2219,3347.6665,16.2349,0.485,8370794200,87916115243
2017/1/6,'399300,3347.6665,3346.8914,3366.8522,3368.8705,3367.7892,-20.1227,-0.5975,8745911400,91072256748
2017/1/5,'399300,3367.7892,3361.462,3368.3402,3373.4119,3368.3117,-0.5225,-0.0155,8833635700,91189339582
2017/1/4,'399300,3368.3117,3338.1527,3340.5576,3369.5658,3342.2272,26.0845,0.7805,9005082700,98014355468
2017/1/3,'399300,3342.2272,3313.9534,3313.9534,3345.2629,3310.0808,32.1464,0.9712,8656789600,87612765768
2016/12/30,'399300,3310.0808,3295.7513,3302.5993,3313.5497,3297.7648,12.316,0.3735,7174411600,76921368838
2016/12/29,'399300,3297.7648,3288.0959,3297.036,3312.113,3301.8887,-4.1239,-0.1249,7008792300,75972960431
2016/12/28,'399300,3301.8887,3293.1737,3315.7526,3320.5467,3316.3852,-14.4965,-0.4371,6900043700,71759839566
2016/12/27,'399300,3316.3852,3315.8318,3319.2061,3330.2324,3322.4006,-6.0154,-0.1811,7548635900,79617133030
2016/12/26,'399300,3322.4006,3267.0481,3293.2236,3322.4212,3307.5991,14.8015,0.4475,8979398200,95493219936
2016/12/23,'399300,3307.5991,3300.8843,3333.4009,3334.8937,3335.672,-28.0729,-0.8416,9744471300,99575473231
2016/12/22,'399300,3335.672,3322.7196,3335.1218,3340.3628,3338.536,-2.864,-0.0858,9227724900,92564877570
2016/12/21,'399300,3338.536,3313.7451,3313.7451,3342.4761,3309.0641,29.4719,0.8906,10825499500,1.06E+11
2016/12/20,'399300,3309.0641,3289.2682,3328.2985,3329.1022,3328.9827,-19.9186,-0.5983,8756959200,88527345889
2016/12/19,'399300,3328.9827,3324.9986,3342.3449,3344.8584,3346.0305,-17.0478,-0.5095,8164067800,86095693838
2016/12/16,'399300,3346.0305,3330.4928,3335.3625,3356.2916,3340.4338,5.5967,0.1675,9077542200,98112206845
2016/12/15,'399300,3340.4338,3327.1429,3363.8597,3378.0367,3378.9453,-38.5115,-1.1397,11496066000,1.22E+11
2016/12/14,'399300,3378.9453,3378.2656,3399.4113,3412.2795,3405.0355,-26.0902,-0.7662,12400774400,1.26E+11
2016/12/13,'399300,3405.0355,3370.5956,3394.2072,3416.2147,3409.1794,-4.1439,-0.1216,12110509700,1.24E+11
2016/12/12,'399300,3409.1794,3400.793,3489.2683,3495.8022,3493.7004,-84.521,-2.4192,18746775100,1.99E+11
2016/12/9,'399300,3493.7004,3461.7612,3464.8733,3507.9276,3470.1426,23.5578,0.6789,15030330800,1.53E+11
2016/12/8,'399300,3470.1426,3466.512,3481.8067,3484.3402,3475.7473,-5.6047,-0.1613,11738392200,1.19E+11
2016/12/7,'399300,3475.7473,3445.7561,3458.3687,3475.7473,3459.1533,16.594,0.4797,11434510300,1.15E+11
2016/12/6,'399300,3459.1533,3456.8067,3466.2417,3477.5901,3469.4073,-10.254,-0.2956,11552909000,1.26E+11
2016/12/5,'399300,3469.4073,3457.3433,3473.6876,3496.8838,3528.9547,-59.5474,-1.6874,18085235500,1.90E+11
2016/12/2,'399300,3528.9547,3516.7881,3559.7711,3562.5497,3565.036,-36.0813,-1.0121,19635548000,2.04E+11
2016/12/1,'399300,3565.036,3543.245,3543.9555,3575.97,3538.001,27.035,0.7641,18017076100,2.00E+11
2016/11/30,'399300,3538.001,3527.0231,3557.6357,3567.0689,3564.0404,-26.0394,-0.7306,17856017800,1.91E+11
2016/11/29,'399300,3564.0404,3521.3787,3525.9011,3583.7185,3535.0807,28.9597,0.8192,23691835600,2.48E+11
2016/11/28,'399300,3535.0807,3528.3196,3538.6754,3553.3603,3521.2984,13.7823,0.3914,20737548300,2.20E+11
2016/11/25,'399300,3521.2984,3463.9477,3490.0399,3521.3029,3488.7402,32.5582,0.9332,15362150600,1.67E+11
2016/11/24,'399300,3488.7402,3467.0108,3468.8071,3508.1648,3474.7289,14.0113,0.4032,14574630100,1.65E+11
2016/11/23,'399300,3474.7289,3465.7639,3473.8949,3492.9564,3468.3637,6.3652,0.1835,16238850400,1.71E+11
2016/11/22,'399300,3468.3637,3443.2201,3443.2201,3469.2189,3441.1106,27.2531,0.792,16852344600,1.67E+11
2016/11/21,'399300,3441.1106,3412.0801,3412.6523,3463.1423,3417.4554,23.6552,0.6922,14643452900,1.48E+11
2016/11/18,'399300,3417.4554,3413.2698,3437.4898,3443.1185,3436.535,-19.0796,-0.5552,11595120500,1.17E+11
2016/11/17,'399300,3436.535,3412.8771,3423.4654,3437.669,3429.5921,6.9429,0.2024,12156173100,1.22E+11
2016/11/16,'399300,3429.5921,3419.2435,3432.4336,3435.6366,3429.8697,-0.2776,-0.0081,12980851100,1.29E+11
2016/11/15,'399300,3429.8697,3415.9948,3428.8663,3434.9216,3430.2482,-0.3785,-0.011,13456632000,1.35E+11
2016/11/14,'399300,3430.2482,3408.1392,3409.2241,3452.6159,3417.2211,13.0271,0.3812,21324710500,2.08E+11
2016/11/11,'399300,3417.2211,3382.8925,3387.9481,3422.6715,3390.6119,26.6092,0.7848,19878149600,1.91E+11
2016/11/10,'399300,3390.6119,3374.906,3374.906,3403.0158,3353.0548,37.5571,1.1201,13470553500,1.33E+11
2016/11/9,'399300,3353.0548,3322.0798,3370.6,3373.096,3371.1176,-18.0628,-0.5358,13911005900,1.45E+11
2016/11/8,'399300,3371.1176,3361.1292,3367.6976,3383.9176,3356.5916,14.526,0.4328,10314828200,1.05E+11
2016/11/7,'399300,3356.5916,3342.3122,3353.444,3362.7416,3354.1748,2.4168,0.0721,9987798800,94370876771
2016/11/4,'399300,3354.1748,3348.4264,3362.2056,3377.6392,3365.0848,-10.91,-0.3242,10406965500,1.11E+11
2016/11/3,'399300,3365.0848,3324.8378,3326.9044,3379.9888,3333.3524,31.7324,0.952,12622350400,1.37E+11
2016/11/2,'399300,3333.3524,3331.384,3350.71,3356.3976,3359.0516,-25.6992,-0.7651,9119710400,1.00E+11
2016/11/1,'399300,3359.0516,3334.4568,3338.71,3359.394,3336.2778,22.7738,0.6826,7493819900,84717683750
2016/10/31,'399300,3336.2778,3317.328,3332.406,3340.4696,3340.1262,-3.8484,-0.1152,7135286300,80701820968
2016/10/28,'399300,3340.1262,3337.2888,3347.1438,3370.7484,3345.695,-5.5688,-0.1664,9313330900,1.05E+11
2016/10/27,'399300,3345.695,3335.133,3351.46,3352.354,3354.8,-9.105,-0.2714,7762985100,85241012414
2016/10/26,'399300,3354.8,3349.574,3365.197,3367.831,3367.454,-12.654,-0.3758,9802478600,1.05E+11
2016/10/25,'399300,3367.454,3356.585,3367.475,3373.913,3367.577,-0.123,-0.0037,11119169300,1.11E+11
2016/10/24,'399300,3367.577,3330.967,3332.512,3382.825,3327.74,39.837,1.1971,15301434500,1.50E+11
2016/10/21,'399300,3327.74,3309.178,3315.715,3341.56,3318.604,9.136,0.2753,10978517600,1.07E+11
2016/10/20,'399300,3318.604,3312.174,3317.179,3324.903,3316.24,2.364,0.0713,7923887100,82481095277
2016/10/19,'399300,3316.24,3309.831,3323.303,3332.52,3321.332,-5.092,-0.1533,10116772500,96354442199
2016/10/18,'399300,3321.332,3272.681,3272.681,3321.332,3277.878,43.454,1.3257,10286071400,1.05E+11
2016/10/17,'399300,3277.878,3271.541,3305.963,3309.009,3305.848,-27.97,-0.8461,8611350900,88199418936
2016/10/14,'399300,3305.848,3285.729,3298.734,3306.685,3302.645,3.203,0.097,8231627100,81485597806
2016/10/13,'399300,3302.645,3292.397,3299.155,3307.409,3300.009,2.636,0.0799,8122419800,79923748596
2016/10/12,'399300,3300.009,3289.753,3299.138,3302.561,3306.557,-6.548,-0.198,6866978100,72386912616
2016/10/11,'399300,3306.557,3292.877,3296.867,3308.004,3293.868,12.689,0.3852,8771316300,88213421183
2016/10/10,'399300,3293.868,3258.958,3265.364,3294.64,3253.284,40.584,1.2475,8051926000,89607989896
2016/9/30,'399300,3253.284,3239.036,3240.177,3260.94,3244.387,8.897,0.2742,4497802200,52655734553
2016/9/29,'399300,3244.387,3234.803,3234.857,3257.766,3230.89,13.497,0.4177,5545255600,62220302312
2016/9/28,'399300,3230.89,3227.996,3243.647,3243.647,3240.754,-9.864,-0.3044,4472749800,51996404752
2016/9/27,'399300,3240.754,3214.441,3214.87,3240.775,3220.283,20.471,0.6357,5846055000,66651130361
2016/9/26,'399300,3220.283,3220.283,3267.69,3267.69,3275.666,-55.383,-1.6907,7045218600,78700835132
2016/9/23,'399300,3275.666,3275.025,3292.278,3293.916,3291.121,-15.455,-0.4696,5799398600,68046257250
2016/9/22,'399300,3291.121,3277.979,3281.471,3303.199,3266.636,24.485,0.7495,7575354200,89991761655
2016/9/21,'399300,3266.636,3254.321,3257.709,3270.902,3257.403,9.233,0.2834,5914297900,68957744044
2016/9/20,'399300,3257.403,3252.388,3264.664,3265.035,3263.124,-5.721,-0.1753,5278420600,61626150818
2016/9/19,'399300,3263.124,3242.742,3242.742,3264.899,3238.729,24.395,0.7532,5883108200,67678031642
2016/9/14,'399300,3238.729,3231.335,3245.737,3254.995,3260.333,-21.604,-0.6626,7043269700,79780746436
2016/9/13,'399300,3260.333,3246.385,3265.337,3269.222,3262.604,-2.271,-0.0696,6718028800,76862644231
2016/9/12,'399300,3262.604,3234.573,3271.87,3276.716,3318.044,-55.44,-1.6709,12291768200,1.34E+11
2016/9/9,'399300,3318.044,3318.044,3339.373,3344.951,3339.564,-21.52,-0.6444,8265703600,95471188732
2016/9/8,'399300,3339.564,3328.226,3338.008,3343.395,3340.817,-1.253,-0.0375,7191615800,83742346850
2016/9/7,'399300,3340.817,3337.75,3344.065,3357.356,3342.625,-1.808,-0.0541,10294010600,1.15E+11
2016/9/6,'399300,3342.625,3300.125,3322.018,3347.951,3319.68,22.945,0.6912,9828399800,1.18E+11
2016/9/5,'399300,3319.68,3314.629,3321.005,3338.419,3314.114,5.566,0.1679,7829247700,87531089645
2016/9/2,'399300,3314.114,3295.755,3298.721,3320.425,3301.576,12.538,0.3798,8279180300,99396378584
2016/9/1,'399300,3301.576,3301.212,3326.738,3329.345,3327.793,-26.217,-0.7878,8494721900,1.01E+11
2016/8/31,'399300,3327.793,3304.655,3310.565,3333.972,3311.987,15.806,0.4772,7957080500,99215044445
2016/8/30,'399300,3311.987,3304.596,3310.318,3325.121,3307.781,4.206,0.1272,7572598700,89513016667
2016/8/29,'399300,3307.781,3297.069,3306.574,3315.078,3307.09,0.691,0.0209,7703633300,88011642022
2016/8/26,'399300,3307.09,3301.735,3312.499,3328.945,3308.972,-1.882,-0.0569,8153069100,93213205560
2016/8/25,'399300,3308.972,3279.806,3314.084,3315.081,3329.863,-20.891,-0.6274,10058915300,1.13E+11
2016/8/24,'399300,3329.863,3323.725,3341.93,3348.129,3341.829,-11.966,-0.3581,8119142900,94012832200
2016/8/23,'399300,3341.829,3324.96,3332.621,3359.647,3336.794,5.035,0.1509,9292451600,1.09E+11
2016/8/22,'399300,3336.794,3335.469,3364.681,3372.833,3365.019,-28.225,-0.8388,10795100800,1.28E+11
2016/8/19,'399300,3365.019,3341.192,3358.555,3374.045,3364.485,0.534,0.0159,11996150800,1.35E+11
2016/8/18,'399300,3364.485,3349.687,3369.947,3394.791,3373.047,-8.562,-0.2538,14238016900,1.72E+11
2016/8/17,'399300,3373.047,3356.924,3377.771,3394.388,3378.245,-5.198,-0.1539,13884768800,1.68E+11
2016/8/16,'399300,3378.245,3372.02,3403.383,3418.688,3393.423,-15.178,-0.4473,19638974000,2.27E+11
2016/8/15,'399300,3393.423,3302.377,3303.468,3417.914,3294.233,99.19,3.011,22054342100,2.59E+11
2016/8/12,'399300,3294.233,3231.136,3231.806,3294.233,3233.36,60.873,1.8827,11625404400,1.29E+11
2016/8/11,'399300,3233.36,3232.612,3239.558,3274.026,3243.34,-9.98,-0.3077,10104121300,1.17E+11
2016/8/10,'399300,3243.34,3242.75,3255.182,3261.86,3256.981,-13.641,-0.4188,9043037200,1.06E+11
2016/8/9,'399300,3256.981,3229.174,3232.603,3257.333,3234.183,22.798,0.7049,9106525900,1.06E+11
2016/8/8,'399300,3234.183,3187.252,3199.572,3234.479,3205.11,29.073,0.9071,8667605100,1.03E+11
2016/8/5,'399300,3205.11,3192.861,3201.354,3224.873,3201.288,3.822,0.1194,7719636600,94429542391
2016/8/4,'399300,3201.288,3170.418,3190.546,3201.553,3193.507,7.781,0.2437,7350437300,86919591121
2016/8/3,'399300,3193.507,3173.535,3179.684,3197.157,3189.052,4.455,0.1397,7286410200,79754323301
2016/8/2,'399300,3189.052,3165.542,3173.757,3189.052,3176.809,12.243,0.3854,6216763900,70640763842
2016/8/1,'399300,3176.809,3156.748,3196.425,3199.975,3203.93,-27.121,-0.8465,8700349700,98818634361
2016/7/29,'399300,3203.93,3198.683,3217.192,3225.418,3221.136,-17.206,-0.5342,8804483700,1.04E+11
2016/7/28,'399300,3221.136,3195.269,3204.464,3235.781,3218.243,2.893,0.0899,11277996400,1.37E+11
2016/7/27,'399300,3218.243,3157.409,3270.083,3276.511,3269.588,-51.345,-1.5704,16018866500,1.87E+11
2016/7/26,'399300,3269.588,3228.007,3228.234,3269.745,3230.885,38.703,1.1979,8105108900,1.04E+11
2016/7/25,'399300,3230.885,3218.141,3220.165,3243.79,3225.162,5.723,0.1774,7020318500,92015844035
2016/7/22,'399300,3225.162,3220.893,3251.242,3253.769,3252.522,-27.36,-0.8412,8602912800,1.07E+11
2016/7/21,'399300,3252.522,3238.303,3238.336,3271.373,3237.605,14.917,0.4607,8600482500,1.07E+11
2016/7/20,'399300,3237.605,3232.256,3246.862,3254.507,3248.234,-10.629,-0.3272,7270125500,91367448994
2016/7/19,'399300,3248.234,3226.198,3260.434,3264.73,3262.022,-13.788,-0.4227,8888686100,1.07E+11
2016/7/18,'399300,3262.022,3251.765,3269.707,3281.637,3276.277,-14.255,-0.4351,11031251800,1.30E+11
2016/7/15,'399300,3276.277,3265.29,3278.835,3285.026,3276.763,-0.486,-0.0148,10266502600,1.25E+11
2016/7/14,'399300,3276.763,3259.065,3277.481,3281.95,3282.868,-6.105,-0.186,10752579800,1.28E+11
2016/7/13,'399300,3282.868,3271.775,3274.02,3300.991,3273.182,9.686,0.2959,17519609000,1.97E+11
2016/7/12,'399300,3273.182,3200.303,3201.906,3273.473,3203.329,69.853,2.1806,17253421700,1.91E+11
2016/7/11,'399300,3203.329,3197.625,3199.038,3235.962,3192.28,11.049,0.3461,13852951100,1.55E+11
2016/7/8,'399300,3192.28,3183.959,3199.754,3204.928,3209.954,-17.674,-0.5506,8973485500,1.11E+11
2016/7/7,'399300,3209.954,3190.123,3206.55,3220.54,3216.803,-6.849,-0.2129,11859520200,1.40E+11
2016/7/6,'399300,3216.803,3183.451,3197.624,3217.515,3207.382,9.421,0.2937,12489745800,1.47E+11
2016/7/5,'399300,3207.382,3197.995,3199.157,3216.702,3204.696,2.686,0.0838,13022689500,1.44E+11
2016/7/4,'399300,3204.696,3134.023,3136.385,3210.601,3154.2,50.496,1.6009,13331052900,1.50E+11
2016/7/1,'399300,3154.2,3148.294,3156.932,3170.258,3153.921,0.279,0.0088,7174628300,91215027688
2016/6/30,'399300,3153.921,3148.198,3152.833,3163.72,3151.389,2.532,0.0803,7969261700,1.01E+11
2016/6/29,'399300,3151.389,3139.132,3142.484,3158.076,3136.401,14.988,0.4779,10372366800,1.18E+11
2016/6/28,'399300,3136.401,3099.701,3107.397,3139.43,3120.544,15.857,0.5081,9202463700,1.17E+11
2016/6/27,'399300,3120.544,3064.966,3065.128,3120.64,3077.155,43.389,1.41,8326725900,1.04E+11
2016/6/24,'399300,3077.155,3033.965,3110.646,3130.539,3117.316,-40.161,-1.2883,10479220800,1.19E+11
2016/6/23,'399300,3117.316,3102.481,3129.72,3129.72,3133.961,-16.645,-0.5311,6775173800,81732552159
2016/6/22,'399300,3133.961,3096.991,3100.449,3134.06,3106.317,27.644,0.8899,6648711300,81348715848
2016/6/21,'399300,3106.317,3097.94,3124.898,3155.492,3112.674,-6.357,-0.2042,8796534500,1.07E+11
2016/6/20,'399300,3112.674,3089.712,3114.906,3118.725,3110.357,2.317,0.0745,6358714100,74647802462
2016/6/17,'399300,3110.357,3096.09,3096.09,3131.048,3094.674,15.683,0.5068,8540298500,97953389320
2016/6/16,'399300,3094.674,3089.477,3104.361,3112.475,3116.368,-21.694,-0.6961,8297470300,93496238871
2016/6/15,'399300,3116.368,3042.232,3043.957,3128.673,3075.983,40.385,1.3129,8739325700,1.06E+11
2016/6/14,'399300,3075.983,3055.655,3058.443,3078.749,3066.341,9.642,0.3144,6627945700,78622305350
2016/6/13,'399300,3066.341,3065.767,3134.045,3145.605,3163.986,-97.645,-3.0861,9297594700,1.14E+11
2016/6/8,'399300,3163.986,3148.351,3171.813,3174.971,3177.053,-13.067,-0.4113,7629177500,97682790861
2016/6/7,'399300,3177.053,3168.179,3182.437,3186.616,3178.788,-1.735,-0.0546,6892831400,88711618425
2016/6/6,'399300,3178.788,3168.554,3192.779,3197.22,3189.325,-10.537,-0.3304,7669375100,1.01E+11
2016/6/3,'399300,3189.325,3162.088,3172.946,3201.749,3167.099,22.226,0.7018,10149178300,1.36E+11
2016/6/2,'399300,3167.099,3151.065,3158.025,3168.824,3160.547,6.552,0.2073,8600342700,97093625345
2016/6/1,'399300,3160.547,3159.817,3172.961,3181.792,3169.559,-9.012,-0.2843,11314848200,1.32E+11
2016/5/31,'399300,3169.559,3068.596,3068.596,3170.926,3066.709,102.85,3.3538,13886311100,1.51E+11
2016/5/30,'399300,3066.709,3037.664,3056.313,3075.261,3062.499,4.21,0.1375,6309857900,63496565009
2016/5/27,'399300,3062.499,3052.179,3059.732,3073.756,3064.211,-1.712,-0.0559,6046875000,59371777079
2016/5/26,'399300,3064.211,3027.444,3056.6,3072.524,3059.225,4.986,0.163,6039298100,65985183919
2016/5/25,'399300,3059.225,3054.869,3079.748,3089.102,3063.555,-4.33,-0.1413,5665280300,63316562530
2016/5/24,'399300,3063.555,3052.59,3083.244,3083.257,3087.222,-23.667,-0.7666,5873438500,61106015446
2016/5/23,'399300,3087.222,3076.503,3078.515,3098.478,3078.218,9.004,0.2925,5969721600,70337514484
2016/5/20,'399300,3078.218,3041.516,3047.777,3078.531,3062.5,15.718,0.5132,5608084200,65124251092
2016/5/19,'399300,3062.5,3058.145,3060.342,3086.977,3068.035,-5.535,-0.1804,6044416600,68679060392
2016/5/18,'399300,3068.035,3039.461,3071.529,3072.612,3086.024,-17.989,-0.5829,8271536900,88458847115
2016/5/17,'399300,3086.024,3073.459,3095.522,3105.201,3095.308,-9.284,-0.2999,6527812500,75389385458
